cell_id,class,model,A_raw_canonical,P_raw,A_close_canonical,P_close,pixel_area_raw,pixel_area_close,C_gt,C_raw,C_area_only,C_perimeter_only,C_full,AE_raw,AE_area_only,AE_perimeter_only,AE_full,benefit_area,benefit_perimeter,benefit_full,benefit_perimeter_minus_area,bias_raw,bias_area_only,bias_perimeter_only,bias_full,delta_C_area,delta_C_perimeter,delta_C_full,interaction_C,identity_residual,raw_fallback_rate,closing_fallback_rate,roundness_group
149101620-149101650-001,moderate_dysplastic,baseline,4231.5,268.26702558994293,4246.5,262.40916073322296,4354.0,4364.0,0.7494905215578076,0.7388727011379163,0.741491888309621,0.7722292095182774,0.7749666402503521,0.010617820419891344,0.007998633248186615,0.02273868796046985,0.025476118692544514,0.002619187171704729,-0.012120867540578506,-0.01485829827265317,-0.014740054712283235,-0.010617820419891344,-0.007998633248186615,0.02273868796046985,0.025476118692544514,0.0026566757629240545,0.03407935731962697,0.036856853304672144,0.00012082022212112076,0.0,0.0,0.0,under_circular
149102442-149102451-001,light_dysplastic,baseline,3213.0,233.48022854328156,3214.5,232.89444208145142,3315.0,3316.0,0.8430510660957607,0.740662522762134,0.7410083035850855,0.7443931031864538,0.7447406256435904,0.10238854333362679,0.10204276251067523,0.09865796290930695,0.0983104404521703,0.000345780822951558,0.0037305804243198404,0.004078102881456491,0.0033847996013682824,-0.10238854333362679,-0.10204276251067523,-0.09865796290930695,-0.0983104404521703,0.00037988898612728583,0.004543469526450017,0.00492536445938796,2.005946810657022e-06,0.0,0.0,0.0,under_circular
149102510-149102519-001,moderate_dysplastic,baseline,3757.0000000000005,249.48022854328156,3773.5,243.03657746315002,3867.0,3878.0,0.7136925390803774,0.7585405332482325,0.7618718930562164,0.7958593705063706,0.7983166746221756,0.04484799416785501,0.048179353975838946,0.08216683142599313,0.08462413554179815,-0.002912673996104398,-0.03365747153711174,-0.0367016961602431,-0.03074479754100734,0.04484799416785501,0.048179353975838946,0.08216683142599313,0.08462413554179815,0.002912673996104398,0.03365747153711174,0.0367016961602431,0.00013155062702696618,0.0,0.0,0.0,over_circular
149105003-149105050-001,light_dysplastic,baseline,2282.5,210.65180110931396,2288.5,208.7523066997528,2362.0,2376.0,0.6518780792811041,0.6732288440194713,0.6749985583958642,0.688778028357663,0.69058861682213,0.051636934094522635,0.049944922409711934,0.03808646276402372,0.038710537541025936,-0.0008495731240472093,-0.008303360001130966,-0.009162462612555156,-0.007453786877083757,0.021350764738367167,0.023120479114760117,0.03689994907655891,0.038710537541025936,0.0016920116848107014,0.013550471330498914,0.015280680256551271,3.8197241241655355e-05,0.0,0.0,0.0,over_circular
149105289-149105300-001,moderate_dysplastic,baseline,1831.9999999999998,165.88224983215332,1831.9999999999998,165.88224983215332,1906.0,1906.0,0.8141209525962322,0.836633979687907,0.836633979687907,0.836633979687907,0.836633979687907,0.06291308810410601,0.06291308810410601,0.061376243292063815,0.05963619542034826,0.0,0.0,0.0,0.0,0.022513027091674798,0.022513027091674798,0.022513027091674798,0.022513027091674798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,over_circular
149105289-149105300-002,moderate_dysplastic,baseline,3862.0000000000005,291.62236416339874,3872.0,284.4507911205292,3981.0,3989.0,0.6754158428785813,0.5706640057656843,0.572141644309873,0.5998019060365655,0.6013549922769501,0.10475183711289693,0.10327419856870823,0.07561393684201578,0.07406085060163115,0.0009824180390137771,0.013094723742700543,0.014105524139815084,0.012112305703686765,-0.10475183711289693,-0.10327419856870823,-0.07561393684201578,-0.07406085060163115,0.0009824180390137771,0.013094723742700543,0.014105524139815084,2.8382358100764726e-05,0.0,0.0,0.0,under_circular
149105289-149105311-001,moderate_dysplastic,baseline,1961.4999999999998,218.65180110931396,1970.5000000000002,216.89444184303284,2202.0,2213.0,0.773597314941405,0.4967681641921967,0.4990474981089594,0.5128237697891065,0.5151767720466146,0.27682915074920833,0.27454981683244567,0.26077354515229856,0.25842054289479044,0.0022793339167626603,0.011542625682588348,0.01301180805095492,0.010096964781896589,-0.27682915074920833,-0.27454981683244567,-0.26077354515229856,-0.25842054289479044,0.0022793339167626603,0.011542625682588348,0.01301180805095492,2.352146767481411e-05,0.0,0.0,0.0,under_circular
149105289-149105311-003,moderate_dysplastic,baseline,1613.5,342.6345565319061,1633.0,334.190905213356,1769.0,1782.0,0.8033593862491398,0.18640134701774005,0.1907102541042627,0.22424901293275037,0.2294328175373366,0.6169580392313998,0.6126491321448772,0.5791103733163895,0.5739265687118033,0.004308907086522651,0.03784766591501032,0.04303147051959655,0.03353875882848767,-0.6169580392313998,-0.6126491321448772,-0.5791103733163895,-0.5739265687118033,0.004308907086522651,0.03784766591501032,0.04303147051959655,0.0008748975180635776,0.0,0.0,0.0,under_circular
149105289-149105311-004,moderate_dysplastic,baseline,2370.0,296.5929263830185,2379.0,293.07820749282837,2361.0,2381.0,0.7548017525645411,0.33856076854425915,0.33984644234885764,0.34672979010694516,0.34804648551241457,0.4162409840202819,0.41495531021568344,0.4080719624575959,0.4067552670521265,0.0011339040384794608,0.005860102458560168,0.0065687149059986405,0.005160224844200034,-0.4162409840202819,-0.41495531021568344,-0.4080719624575959,-0.4067552670521265,0.001133904038479433,0.005860102458560168,0.0065687149059986405,2.971412652255645e-05,0.0,0.0,0.0,under_circular
149140081-149140096-002,moderate_dysplastic,baseline,5037.5,350.8944424390793,5082.499999999999,333.3208487033844,5257.0,5292.0,0.7601378455590595,0.5141288131592638,0.5187215271229694,0.5697705071728656,0.5748602685272634,0.24600903239979566,0.24141631843609013,0.1903673383861939,0.18527757703179615,0.00459271396370553,0.05564169401360175,0.06073145536799951,0.05104898004989622,-0.24600903239979566,-0.24141631843609013,-0.1903673383861939,-0.18527757703179615,0.00459271396370553,0.05564169401360175,0.06073145536799951,0.0004956144095312753,0.0,0.0,0.0,under_circular
149140849-149140856-001,moderate_dysplastic,baseline,8670.5,453.52185904979706,8718.5,430.6761864423752,8871.0,8903.0,0.5353477853102027,0.5259456886229499,0.5295198098733933,0.5832243264374964,0.5871876909140711,0.032578050642361966,0.03572209540629978,0.08449715437820315,0.08581697671965266,0.0031682730308316143,-0.038474444440041,-0.04243780891661564,-0.04204856569048443,-0.009402096687252781,-0.005827975436809352,0.04787654112729378,0.05183990560386842,0.0031682730308316143,0.05191910373584119,0.05535057332871862,0.0003732761778914573,0.0,0.0,0.0,under_circular
149143028-149143108-002,severe_dysplastic,baseline,2400.0,202.50966620445251,2410.5,198.40916121006012,2489.0,2496.0,0.7720157811959211,0.7369138769691922,0.7392915298309986,0.7661215233359076,0.7694733050005022,0.035101904226728875,0.03272425136492252,0.005894257860013519,0.004151445464271486,0.0023776528618063564,0.022169776237015548,0.024618959889003644,0.019792123375209192,-0.035101904226728875,-0.03272425136492252,-0.005894257860013519,-0.002542476195418919,0.0023776528618063564,0.022169776237015548,0.024618959889003644,7.153079018173969e-05,0.0,0.0,0.0,under_circular
149143469-149143497-003,severe_dysplastic,baseline,1769.5,178.81118214130402,1774.0000000000002,177.0538227558136,1851.0,1854.0,0.642059414297659,0.6875645658886499,0.6905793184429702,0.7093324285873712,0.7111363256931318,0.04550515159099089,0.048519904145311155,0.06727301428971222,0.06907691139547278,-0.003014752554320266,-0.023358234096894526,-0.02647540509946189,-0.02034348154257426,0.04550515159099089,0.048519904145311155,0.06727301428971222,0.06907691139547278,0.003014752554320266,0.023358234096894526,0.02647540509946189,0.00010241844824709911,0.0,0.0,0.0,over_circular
149146837-149146854-001,carcinoma_in_situ,baseline,4178.5,257.3797231912613,4180.0,256.79393661022186,4291.0,4292.0,0.7555208120785485,0.7926502694590214,0.7929348154454252,0.7962707092143575,0.7965565548680182,0.03712945738047291,0.037414003366876725,0.04074989713580901,0.041035742789469754,-0.0002845459864038169,-0.0036244632286341893,-0.0039097694630942925,-0.0033404529881772005,0.03712945738047291,0.037414003366876725,0.04074989713580901,0.041035742789469754,0.0002845459864038169,0.0036244632286341893,0.0039097694630942925,1.29966725692654e-06,0.0,0.0,0.0,over_circular
149181904-149181927-001,carcinoma_in_situ,baseline,2181.0,180.85281217098236,2187.0,178.50966668128967,2260.0,2264.0,0.842023179349665,0.8379440030497669,0.8402492135120772,0.8600863425241082,0.8624524672628265,0.0040791762998980685,0.004476563900472907,0.01806316317444323,0.020429287913161565,0.0017468063453355276,-0.013983986874545162,-0.016350111613263496,-0.01486987573558829,-0.0040791762998980685,-0.001773965837587821,0.01806316317444323,0.020429287913161565,0.0017468063453355276,0.016583052638950435,0.0183381706499387,3.46294709512307e-05,0.0,0.0,0.0,under_circular
149181904-149181951-001,carcinoma_in_situ,baseline,2245.5,186.02438509464264,2248.5,185.09545278549194,2327.0,2329.0,0.8319086559219233,0.8314786776127516,0.8320388473933128,0.8368146550387505,0.8373784196839599,0.01860829747124404,0.017521723846059434,0.008280045794743174,0.00717967357012439,0.00029978683778220105,-0.004476020807655523,-0.0050397854528648756,-0.004775807645437724,-0.0004299783091716858,0.00013019147138948473,0.004905999116827209,0.005469763762036561,0.0005601697805611705,0.005397687351692992,0.005945839158269073,3.594864648182039e-06,0.0,0.0,0.0,under_circular
149182125-149182135-002,carcinoma_in_situ,baseline,3094.4999999999995,227.92387986183167,3096.0,226.99494791030884,3195.0,3196.0,0.6424089493585546,0.7508088167054109,0.7511727569946526,0.754688909897807,0.7550547309884023,0.10839986734685625,0.10876380763609794,0.11227996053925238,0.11264578162984762,-0.0003639402892416932,-0.003930316352937946,-0.004275799674775871,-0.0035865593779608185,0.10839986734685625,0.10876380763609794,0.11227996053925238,0.11264578162984762,0.0003639402892416932,0.003930316352937946,0.004275799674775871,1.8808013535487333e-06,0.0,0.0,0.0,over_circular
149182657-149182667-001,carcinoma_in_situ,baseline,2291.5,184.8528118133545,2296.0,182.99494683742523,2371.0,2374.0,0.721932568216953,0.8403185415605562,0.8430766986991576,0.8599070919546521,0.8615957596019556,0.11838597334360323,0.12114413048220463,0.13797452373769914,0.1396631913850026,-0.0027581571386013914,-0.027275678068818032,-0.03012336150305006,-0.02451752093021664,0.11838597334360323,0.12114413048220463,0.13797452373769914,0.1396631913850026,0.0027581571386013914,0.027275678068818032,0.03012336150305006,8.952629563063752e-05,0.0,0.0,0.0,over_circular
149182657-149182681-002,carcinoma_in_situ,baseline,1655.0,170.36753070354462,1662.5,167.43859827518463,1733.0,1738.0,0.739251147774987,0.7165297131873437,0.7197768266912138,0.741816865394457,0.7451785732436765,0.04113164066986941,0.04045734623287167,0.0362139592698415,0.035534914979591936,0.0006742944369977355,0.004917681400027907,0.005596725690277471,0.004243386963030171,-0.022721434587643308,-0.019474321083773227,0.002565717619469998,0.005927425468689518,0.0017067237456175333,0.015500693065725546,0.01724085550683485,3.343869549177203e-05,0.0,0.0,0.0,under_circular
149182657-149182698-003,carcinoma_in_situ,baseline,2809.5,208.40916109085083,2814.0,206.651801943779,2900.0,2903.0,0.6636744451679946,0.8285440665473182,0.8294381788493476,0.8380802528680935,0.8389846560186704,0.1648696213793236,0.165763733681353,0.17440580770009895,0.17531021085067588,-0.000894112302029404,-0.009536186320775353,-0.01044058947135229,-0.008642074018745949,0.1648696213793236,0.165763733681353,0.17440580770009895,0.17531021085067588,0.000894112302029404,0.009536186320775353,0.01044058947135229,1.0290848547533926e-05,0.0,0.0,0.0,over_circular
149185604-149185616-001,carcinoma_in_situ,baseline,3413.0,259.3797231912613,3416.0000000000005,257.03657722473145,3517.0,3519.0,0.7445658016648625,0.6557024350859977,0.656823134305629,0.6677116944307936,0.6688529193749853,0.08886336657886484,0.08774266735923353,0.07685410723406894,0.07571288228987727,0.001120699219631316,0.012009259344795908,0.013150484288987574,0.010888560125164592,-0.08886336657886484,-0.08774266735923353,-0.07685410723406894,-0.07571288228987727,0.001120699219631316,0.012009259344795908,0.013150484288987574,2.0525724560349623e-05,0.0,0.0,0.0,under_circular
149185604-149185645-003,carcinoma_in_situ,baseline,3987.5,245.58073353767395,3987.5,244.0660148859024,4090.0,4092.0,0.7378381065394313,0.8356411156231338,0.8364827168344748,0.8364827168344748,0.8364827168344748,0.09780300908370254,0.09864461029504357,0.09864461029504357,0.09864461029504357,0.0,0.0,0.0,0.0,0.09780300908370254,0.09864461029504357,0.09864461029504357,0.09864461029504357,0.0009376349632974623,0.012089194953037397,0.013040394653222598,1.356473688773896e-05,0.0,0.0,0.0,over_circular
149185604-149185657-001,carcinoma_in_situ,baseline,2321.5,190.26702558994293,2329.0,187.33809304237366,2405.0,2410.0,0.7064770881803053,0.7888136460508549,0.7918468965590615,0.8183330845809237,0.821479847136458,0.08233655787054961,0.08536980837875618,0.11185599640061838,0.11500275895615275,-0.002723525037504837,-0.025394902319238022,-0.028080363860268243,-0.02279148332285308,0.08233655787054961,0.08536980837875618,0.11185599640061838,0.11500275895615275,0.002723525037504837,0.025394902319238022,0.028080363860268243,8.78320485730999e-05,0.0,0.0,0.0,over_circular
149185698-149185709-002,carcinoma_in_situ,baseline,3272.5,228.9949473142624,3278.5,226.551295876503,3363.0,3376.0,0.7592806865383579,0.7699611097125195,0.7728367814574776,0.8012285533999924,0.8026975744299084,0.010680423174161624,0.013556094919119688,0.04194786686163454,0.043416887891550515,-0.0027859817694150246,-0.03156270703087749,-0.03446440908271542,-0.028776725261462466,0.010680423174161624,0.013556094919119688,0.04194786686163454,0.043416887891550515,0.0027859817694150246,0.03156270703087749,0.03446440908271542,0.00011572028242290422,0.0,0.0,0.0,over_circular
149185788-149185824-001,carcinoma_in_situ,baseline,2509.0000000000005,212.85281264781952,2515.0,210.50966668128967,2604.0,2608.0,0.7395850174162313,0.6959078551151464,0.697572042891428,0.711486129940039,0.7131875714624144,0.04367716230108487,0.04201297452480324,0.02809888747619227,0.026397445953816878,0.0016641877762816337,0.015578274824892602,0.017279716347267993,0.013914087048610968,-0.04367716230108487,-0.04201297452480324,-0.02809888747619227,-0.026397445953816878,0.0016641877762816337,0.015578274824892602,0.017279716347267993,3.72537460937572e-05,0.0,0.0,0.0,under_circular
149190861-149190868-001,moderate_dysplastic,baseline,7501.0,371.8822498321533,7573.0,343.07820773124695,8269.0,8335.0,0.7736160380386726,0.6815820274621068,0.6881243426170558,0.7976401001844279,0.8052964243029826,0.0920340105765658,0.08549169542161683,0.026458538177120516,0.03168038626431002,0.007024773426901887,0.06800994843081054,0.06035362431225577,0.06146763327586158,-0.0920340105765658,-0.08549169542161683,0.024024062145755254,0.03168038626431002,0.007024773426901887,0.1180988837702488,0.12662408637253109,0.0013027948376258536,0.0,0.0,0.0,under_circular
149314453-149314465-001,carcinoma_in_situ,baseline,2162.0,184.75230622291565,2166.5,183.58073353767395,2242.0,2245.0,0.8233403970442457,0.8034551245170923,0.804555496748798,0.8137235494407216,0.8148379847971801,0.01988527252715333,0.01878490029544766,0.009616847603524104,0.008502412247065605,0.0011044635359357402,0.010268424923629227,0.011382860280087725,0.009168052691923556,-0.01988527252715333,-0.01878490029544766,-0.009616847603524104,-0.008502412247065605,0.0011044635359357402,0.010268424923629227,0.011382860280087725,1.414187829296143e-05,0.0,0.0,0.0,under_circular
149314453-149314507-001,carcinoma_in_situ,baseline,1019.0,122.32590043544769,1019.0,122.32590043544769,1074.0,1074.0,0.8399616598406447,0.8645684287314683,0.8645684287314683,0.8645684287314683,0.8645684287314683,0.024606768890823583,0.024606768890823583,0.024606768890823583,0.024606768890823583,0.0,0.0,0.0,0.0,0.024606768890823583,0.024606768890823583,0.024606768890823583,0.024606768890823583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,over_circular
149314453-149314507-002,carcinoma_in_situ,baseline,1262.0000000000002,144.22539520263672,1263.5,143.63960874080658,1326.0,1327.0,0.7411327551539647,0.7574752557473766,0.7584134992516054,0.7637753041872084,0.7651454556413175,0.016342500593411913,0.017280744097640688,0.022642549033243697,0.024012700487352823,-0.0009382435042287751,-0.006300048439831785,-0.007246095472268399,-0.0053618049356030095,0.016342500593411913,0.017280744097640688,0.022642549033243697,0.024012700487352823,0.0009382435042287751,0.006300048439831785,0.007246095472268399,7.80352820783925e-06,0.0,0.0,0.0,over_circular
149314679-149314698-001,carcinoma_in_situ,baseline,2643.0,227.96550953388214,2652.0,225.62236332893372,2740.0,2746.0,0.6003062970724475,0.646223684321573,0.648018750111355,0.6630665673139146,0.6649084188897866,0.04591738724912542,0.047712453038907476,0.06276027024146702,0.06460212181733904,-0.0017950657897820577,-0.0168428829923416,-0.018684734568213623,-0.015047817202559544,0.04591738724912542,0.047712453038907476,0.06276027024146702,0.06460212181733904,0.0017950657897820577,0.0168428829923416,0.018684734568213623,4.678578608996453e-05,0.0,0.0,0.0,over_circular
149315229-149315310-001,severe_dysplastic,baseline,6074.5,316.30865585803986,6088.0,314.2081506252289,6214.0,6223.0,0.8043236002719132,0.7649006031256433,0.8017967991409084,0.7680337004165415,0.7697520389905592,0.039422997146269845,0.0025268011310047855,0.03628989985537168,0.03457156128135397,0.0017779659639294287,-0.019414623293414923,-0.02125487028887363,-0.021192589257344352,-0.039422997146269845,-0.0025268011310047855,-0.03628989985537168,-0.03457156128135397,0.0017779659639294287,0.025139109301805407,0.026857447875823115,5.624427835160262e-05,0.0,0.0,0.0,under_circular
149315671-149315731-001,carcinoma_in_situ,baseline,2801.0,233.03657710552216,2808.5,231.27921736240387,2898.0,2903.0,0.6952355542889314,0.6973212091108886,0.6983625050926371,0.7079585673925926,0.7090157479312575,0.014784388326169906,0.016685548472408107,0.03383985282372959,0.03579203617015758,-0.0010412959817485135,-0.010637358281703979,-0.011694538820368972,-0.009596062299955466,0.002085654821957217,0.0031269508037057303,0.012723013103661196,0.013780193642326188,0.001901160146238201,0.019055464497559682,0.021007647843987676,5.102320018979256e-05,0.0,0.0,0.0,over_circular
149315671-149315740-001,carcinoma_in_situ,baseline,2341.5,212.85281193256378,2346.0,211.6812388896942,2434.0,2438.0,0.6076354559325337,0.6664150764989966,0.666819372804254,0.6700457212824535,0.670452220203353,0.05877962056646291,0.05918391687172031,0.06241026534991989,0.06281676427081939,-0.0008320938937330657,-0.007041001025893445,-0.007882331038156276,-0.0062089071321603795,0.05877962056646291,0.05918391687172031,0.06241026534991989,0.06281676427081939,0.0008320938937330657,0.007041001025893445,0.007882331038156276,9.236118529765136e-06,0.0,0.0,0.0,over_circular
149316426-149316462-004,carcinoma_in_situ,baseline,1381.0,159.8822500705719,1381.0,159.88224983215332,1452.0,1452.0,0.5549592337199534,0.6788956730819568,0.6788956730819568,0.6905515761088135,0.6928132079082964,0.12393643936200338,0.12393643936200338,0.1355923423888601,0.137853974188343,-0.002126965319372065,-0.015097085136624555,-0.017358716936107466,-0.012884897939117512,0.12393643936200338,0.12393643936200338,0.1355923423888601,0.137853974188343,0.002126965319372065,0.015097085136624555,0.017358716936107466,4.659997135092464e-05,0.0,0.0,0.0,over_circular
149316754-149316779-002,moderate_dysplastic,baseline,2809.5,235.58073377609253,2820.0,230.65180110931396,2916.0,2923.0,0.8266061390295746,0.6361497489342189,0.6385272439916347,0.6636287614172331,0.6661089543323003,0.19045639009535564,0.18807889503793984,0.16297737761234143,0.16049718469727425,0.0023774950574158016,0.02747901248301421,0.02995920539808139,0.025101517425598407,-0.19045639009535564,-0.18807889503793984,-0.16297737761234143,-0.16049718469727425,0.0023774950574158016,0.02747901248301421,0.02995920539808139,0.00010269785765137929,0.0,0.0,0.0,under_circular
149317002-149317010-002,severe_dysplastic,baseline,1608.5,158.61017155647278,1616.0,155.6812388896942,1681.0,1686.0,0.711533267618531,0.7964753104537883,0.8002216665706922,0.8267264444741025,0.8306150919081293,0.0849420428352573,0.08868839895216118,0.11519317685557151,0.11908182428959835,-0.0023157287289170547,-0.01904220356801667,-0.02141090906111054,-0.016726474839099614,0.0849420428352573,0.08868839895216118,0.11519317685557151,0.11908182428959835,0.0032640912989201354,0.024771371492602556,0.028150964989965055,0.0001155021984423632,0.0,0.0,0.0,over_circular
149317204-149317230-002,severe_dysplastic,baseline,2006.0,179.19595777988434,2007.5,178.6101713180542,2085.0,2086.0,0.5302104712353382,0.722479855783883,0.7244225861997942,0.7375967365077014,0.7395801158410057,0.1922693845485448,0.194212114964456,0.20738626527236326,0.20936964460566754,-0.0010597438358139755,-0.008936936542504603,-0.010009969503288807,-0.007877192706690628,0.1922693845485448,0.194212114964456,0.20738626527236326,0.20936964460566754,0.0010597438358139755,0.008936936542504603,0.010009969503288807,1.3289124970228272e-05,0.0,0.0,0.0,over_circular
149788987-149788996-003,light_dysplastic,baseline,5772.499999999999,322.06601536273956,5823.5,302.14927542209625,5919.0,5953.0,0.6880170194329345,0.6993329728412698,0.7055115751132325,0.7945673063289188,0.8008348751441576,0.037371745060021166,0.04204915783482799,0.10655028689598434,0.11281785571122316,-0.004677412774806822,-0.07031529457980312,-0.07544611065120199,-0.0656378818049963,0.011315953408335355,0.017494555680298007,0.10655028689598434,0.11281785571122316,0.004677412774806822,0.07122145400491753,0.076316031186351,0.0005120458225292834,0.0,0.0,0.0,over_circular
153268807-153268826-001,light_dysplastic,baseline,5501.500000000001,322.811182141304,5565.999999999999,297.62236428260803,5655.0,5698.0,0.85608265417581,0.6664204093004483,0.6737831785759316,0.7804765458879238,0.7896269116444938,0.18966224487536165,0.18229947559987836,0.07560610828788616,0.06645574253131614,0.007593011152717155,0.11098835443749688,0.11957734913252671,0.10362558516201359,-0.18966224487536165,-0.18229947559987836,-0.07560610828788616,-0.06645574253131614,0.007593011152717155,0.11098835443749688,0.11957734913252671,0.001251022104358901,0.0,0.0,0.0,under_circular
153276386-153276405-001,moderate_dysplastic,baseline,3846.5,244.20815002918243,3852.5,243.62236404418945,3959.0,3963.0,0.6656749822560413,0.8005962612762509,0.8012388803488472,0.808397869692746,0.809046750925944,0.13492127902020967,0.1355638980928059,0.1427228874367047,0.14337176866990275,-0.0006426190725962178,-0.007801608416495021,-0.008450489649693083,-0.007158989343898803,0.13492127902020967,0.1355638980928059,0.1427228874367047,0.14337176866990275,0.0006426190725962178,0.007801608416495021,0.008450489649693083,6.262160601844258e-06,0.0,0.0,0.0,over_circular
153276386-153276405-002,moderate_dysplastic,baseline,2958.0,276.3086556196213,2983.5000000000005,269.86500430107117,3113.0,3135.0,0.8381904303966909,0.4107097911749072,0.41303749150272473,0.42723349540292316,0.4296548439285065,0.42748063922178375,0.4251529388939662,0.4109569349937678,0.40853558646818444,0.0027158440531280803,0.028245288511321853,0.03136776957287696,0.025366301316243567,-0.42748063922178375,-0.4251529388939662,-0.4109569349937678,-0.40853558646818444,0.0027158440531280803,0.02824528851132191,0.03136776957287701,0.0001312424934939438,0.0,0.0,0.0,under_circular
153276386-153276414-001,moderate_dysplastic,baseline,4061.5,250.20815074443817,4064.5,249.0365777015686,4170.0,4172.0,0.8117653245226167,0.8152548955389188,0.8158570781528833,0.8229435438181687,0.8235514056011194,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0,0.0,0.0,0.0,0.0034895710163020954,0.0040917536302665924,0.011178219295551961,0.011786081078502653,0.000602182613964497,0.007688648279249866,0.008296510062200557,5.679168986194583e-06,0.0,0.0,0.0,over_circular
153314466-153314473-003,light_dysplastic,baseline,2898.0000000000005,225.25483322143555,2946.0,206.50966596603394,3726.0,3779.0,0.8434247583778469,0.7177281972599399,0.7296160348957152,0.8527868499833056,0.8656652488634562,0.12569656111790706,0.11380872348213167,0.010515476803461876,0.022240490485609277,0.010991118893517005,0.11518108431444518,0.10103714667169061,0.10329324667866979,-0.12569656111790706,-0.11380872348213167,0.009362091605458644,0.022240490485609277,0.010991118893517005,0.12497264371260597,0.1378510425927566,0.0018872799866336276,0.0,0.0,0.0,under_circular
153654869-153654880-001,severe_dysplastic,baseline,4626.5,331.8061292171478,4655.0,302.9777021408081,4752.0,4769.0,0.486626550364364,0.5295341580587831,0.5377682012672038,0.6333460926837794,0.6344412550617045,0.04290760769441915,0.05114165090283984,0.14671954231941542,0.14781470469734048,-0.004280281414592801,-0.033614539397628485,-0.03816781382303036,-0.029334257983035683,0.04290760769441915,0.05114165090283984,0.14671954231941542,0.14781470469734048,0.004280281414592801,0.033614539397628485,0.03816781382303036,0.000272993010809075,0.0,0.0,0.0,over_circular
153655016-153655039-005,severe_dysplastic,baseline,1501.0,158.71067678928375,1505.5,157.53910374641418,1571.0,1574.0,0.8497108507549554,0.7488214386567168,0.751066406327573,0.7656839775199231,0.7679794991047596,0.10088941209823865,0.0986444444273824,0.08402687323503233,0.08173135165019585,0.0014966451116559254,0.010903389229463656,0.0124223773518356,0.00940674411780773,-0.10088941209823865,-0.0986444444273824,-0.08402687323503233,-0.08173135165019585,0.0014966451116559254,0.010903389229463656,0.0124223773518356,2.2343010716019407e-05,0.0,0.0,0.0,under_circular
153655087-153655101-002,severe_dysplastic,baseline,1245.0,168.36753058433533,1252.5,166.02438473701477,1301.0,1315.0,0.8013682896659621,0.5174216537569095,0.5216378555530273,0.5459949784286544,0.550444009488734,0.28394663590905256,0.27973043411293474,0.25537331123730767,0.2509242801772281,0.002870609494291909,0.02129566546569417,0.024031043502066307,0.018635893342217935,-0.28394663590905256,-0.27973043411293474,-0.25537331123730767,-0.2509242801772281,0.002870609494291909,0.02129566546569417,0.024031043502066307,9.51032926932438e-05,0.0,0.0,0.0,under_circular
153656862-153656873-001,light_dysplastic,baseline,3979.0,258.2670258283615,4005.0000000000005,247.48022842407227,4097.0,4114.0,0.851352925082507,0.746239147293389,0.7511153015606996,0.8117413383272651,0.8162841016931062,0.10511377778911801,0.10023762352180743,0.0396115867552419,0.03506882338940087,0.004876154267310584,0.0610499244478816,0.06633183081442895,0.05617054505571584,-0.10511377778911801,-0.10023762352180743,-0.0396115867552419,-0.03506882338940087,0.004876154267310584,0.0610499244478816,0.06633183081442895,0.0004025269743815896,0.0,0.0,0.0,under_circular
153657121-153657160-001,severe_dysplastic,baseline,3767.0,245.137082695961,3771.4999999999995,243.37972342967987,3874.0,3877.0,0.7668286068872979,0.7877482704125337,0.788689302325689,0.7991654482754055,0.8001201189728409,0.020919663525235777,0.021860695438391087,0.03233684138810755,0.03329151208554293,-0.0009410319113248855,-0.011417177862871775,-0.012371848560307153,-0.010476145949716464,0.020919663525235777,0.021860695438391087,0.03233684138810755,0.03329151208554293,0.0009410319113248855,0.011417177862871775,0.012371848560307153,1.3638783304847912e-05,0.0,0.0,0.0,over_circular
153659229-153659264-001,severe_dysplastic,baseline,3513.5,238.55129599571228,3516.5,237.3797229528427,3617.0,3619.0,0.8024525080479332,0.7838222533958831,0.7844993241589663,0.791663989938917,0.7923478344450549,0.01863025465205015,0.01795318388896694,0.010788518109016265,0.010104673602878367,0.000662472047221141,0.007677368832123221,0.008346396196406092,0.0070148967849020805,-0.01863025465205015,-0.01795318388896694,-0.010788518109016265,-0.010104673602878367,0.000662472047221141,0.007677368832123221,0.008346396196406092,6.555317061729404e-06,0.0,0.0,0.0,under_circular
153697342-153697375-001,moderate_dysplastic,baseline,2329.5,194.61017191410065,2334.0,192.85281252861023,2416.0,2419.0,0.7692689620841614,0.7729323887091964,0.774425496993889,0.7870831679838478,0.788603611965787,0.003663426625035049,0.0051565349097275615,0.01781420589968641,0.019334649881625587,-0.0014628857671760143,-0.01415077927465136,-0.01567122325659054,-0.012657670989958847,0.003663426625035049,0.0051565349097275615,0.01781420589968641,0.019334649881625587,0.0014628857671760143,0.01415077927465136,0.01567122325659054,2.6506249793945003e-05,0.0,0.0,0.0,over_circular
