cell_id,class,model,seed,A_raw_canonical,P_raw,A_close_canonical,P_close,pixel_area_raw,pixel_area_close,C_gt,C_raw,C_area_only,C_perimeter_only,C_full,AE_raw,AE_area_only,AE_perimeter_only,AE_full,benefit_area,benefit_perimeter,benefit_full,benefit_perimeter_minus_area,bias_raw,bias_area_only,bias_perimeter_only,bias_full,delta_C_area,delta_C_perimeter,delta_C_full,interaction_C,identity_residual,roundness_group,raw_fallback_rate,closing_fallback_rate
149099276-149099290-001,light_dysplastic,baseline,20260805,4036.499999999999,316.46803629398346,4101.0,291.2792184352875,4144.0,4204.0,0.7575096535439083,0.5064716218399429,0.5145646280603507,0.5978549365329794,0.6074081740918491,0.25103803170396544,0.24294502548355756,0.15965471701092893,0.1501014794520592,0.008093006220407872,0.09138331469303651,0.10093655225190623,0.08329030847262864,-0.25103803170396544,-0.24294502548355756,-0.15965471701092893,-0.1501014794520592,0.008093006220407872,0.09138331469303651,0.10093655225190623,0.0014602313384618482,0.0,under_circular,0.0,0.0
149099276-149099290-002,light_dysplastic,baseline,20260803,3276.5,260.46803629398346,3329.0,239.96550977230072,3398.0,3433.0,0.6891730837378084,0.6068916533571539,0.6166159969558874,0.7150269090104601,0.7264839249491291,0.0822814303806545,0.07255708678192097,0.025853825272651676,0.03731084121132067,0.009724343598733531,0.05642760510800282,0.04497058916933383,0.04670326150926929,-0.0822814303806545,-0.07255708678192097,0.025853825272651676,0.03731084121132067,0.009724343598733531,0.10813525565330617,0.11959227159197516,0.0017326723399354593,0.0,under_circular,0.0,0.0
149099276-149099290-002,light_dysplastic,baseline,20260804,3079.0,250.22539567947388,3129.9999999999995,230.30865561962128,3196.0,3230.0,0.6891730837378084,0.6179549047152226,0.6281905981677968,0.7294558851571827,0.7415384607151613,0.07121817902258576,0.060982485570011624,0.04028280141937435,0.052365376977352884,0.010235693452574135,0.03093537760321141,0.018852802045232875,0.020699684150637276,-0.07121817902258576,-0.060982485570011624,0.04028280141937435,0.052365376977352884,0.010235693452574135,0.1115009804419601,0.12358355599993864,0.0018468821054044016,0.0,under_circular,0.0,0.0
149099276-149099290-002,light_dysplastic,baseline,20260805,3411.5,264.46803629398346,3468.4999999999995,242.2081503868103,3535.0,3573.0,0.6891730837378084,0.6129271491675281,0.6231680541953895,0.7307649908787784,0.7429747532941646,0.07624593457028028,0.06600502954241894,0.04159190714097005,0.053801669556356235,0.010240905027861347,0.03465402742931023,0.022444265013924047,0.024413122401448883,-0.07624593457028028,-0.06600502954241894,0.04159190714097005,0.053801669556356235,0.010240905027861347,0.11783784171125034,0.13004760412663652,0.001968857387524836,0.0,under_circular,0.0,0.0
149099502-149099525-002,light_dysplastic,baseline,20260803,3540.0,251.39696860313416,3582.0,234.99494743347168,3658.0,3686.0,0.7891313505521539,0.7038709685408749,0.7122219800320377,0.8055566304146058,0.8151140819618976,0.08526038201127895,0.07690937052011615,0.016425279862451903,0.02598273140974372,0.008351011491162796,0.06883510214882704,0.059277650601535226,0.06048409065766425,-0.08526038201127895,-0.07690937052011615,0.016425279862451903,0.02598273140974372,0.008351011491162796,0.10168566187373085,0.11124311342102267,0.0012064400561290212,0.0,under_circular,0.0,0.0
149099502-149099525-002,light_dysplastic,baseline,20260804,3401.5,244.81118214130402,3445.0,227.82337474822998,3516.0,3545.0,0.7891313505521539,0.7132106789619806,0.7223315563792513,0.8235382548935024,0.8340700538315788,0.07592067159017324,0.0667997941729026,0.03440690434134852,0.04493870327942495,0.009120877417270634,0.04151376724882472,0.030981968310748287,0.032392889831554084,-0.07592067159017324,-0.0667997941729026,0.03440690434134852,0.04493870327942495,0.009120877417270634,0.11032757593152176,0.12085937486959819,0.0014109215208057968,0.0,under_circular,0.0,0.0
149099502-149099525-002,light_dysplastic,baseline,20260805,3610.0,252.22539567947388,3655.0,234.6518017053604,3728.0,3758.0,0.7891313505521539,0.713081947492833,0.7219707806333255,0.8238900910149771,0.8341601891024215,0.07604940305932084,0.06716056991882835,0.034758740462823234,0.045028838550267625,0.008888833140492491,0.04129066259649761,0.031020564509053217,0.032401829456005116,-0.07604940305932084,-0.06716056991882835,0.034758740462823234,0.045028838550267625,0.008888833140492491,0.11080814352214408,0.12107824160958847,0.001381264946951899,0.0,under_circular,0.0,0.0
149100006-149100028-002,severe_dysplastic,baseline,20260803,984.0,159.39696836471558,999.0,152.71067667007446,1024.0,1043.0,0.5743976296438177,0.48668151154175515,0.49410043702257456,0.5302322748290167,0.5383150838965322,0.08771611810206253,0.08029719262124313,0.044165354814800994,0.03608254574728553,0.007418925480819405,0.04355076328726154,0.051633572354777,0.036131837806442135,-0.08771611810206253,-0.08029719262124313,-0.044165354814800994,-0.03608254574728553,0.007418925480819405,0.04355076328726154,0.051633572354777,0.0006638835866960568,0.0,under_circular,0.0,0.0
149100006-149100028-002,severe_dysplastic,baseline,20260804,82.49999999999999,35.899494767189026,82.49999999999999,35.899494767189026,100.0,100.0,0.5743976296438177,0.8044279270630886,0.8044279270630886,0.8044279270630886,0.8044279270630886,0.23003029741927095,0.23003029741927095,0.23003029741927095,0.23003029741927095,0.0,0.0,0.0,0.0,0.23003029741927095,0.23003029741927095,0.23003029741927095,0.23003029741927095,0.0,0.0,0.0,0.0,0.0,over_circular,0.0,0.0
149100006-149100028-002,severe_dysplastic,baseline,20260805,548.0,184.02438533306122,559.0,177.68123936653137,629.0,636.0,0.5743976296438177,0.20334789023894745,0.20742969095542269,0.2181259183676842,0.22250435833491874,0.37104973940487024,0.366967938688395,0.3562717112761335,0.3518932713088989,0.004081800716475237,0.014778028128736742,0.019156468095971324,0.010696227412261505,-0.37104973940487024,-0.366967938688395,-0.3562717112761335,-0.3518932713088989,0.004081800716475237,0.014778028128736742,0.019156468095971296,0.0002966392507593174,0.0,under_circular,0.0,0.0
149100064-149100072-001,moderate_dysplastic,baseline,20260803,10415.0,529.4802289009094,10529.0,484.96045684814453,10679.0,10756.0,0.7982524479199146,0.46684170060134444,0.47195163376203125,0.5564888691360753,0.5625800579101043,0.3314107473185701,0.3263008141578833,0.24176357878383925,0.23567239000981022,0.005109933160686808,0.08964716853473087,0.0957383573087599,0.08453723537404406,-0.3314107473185701,-0.3263008141578833,-0.24176357878383925,-0.23567239000981022,0.005109933160686808,0.08964716853473087,0.0957383573087599,0.0009812556133422246,0.0,under_circular,0.0,0.0
149100064-149100072-001,moderate_dysplastic,baseline,20260804,6826.5,403.23758828639984,6936.0,357.98989379405975,7014.0,7087.0,0.7982524479199146,0.5275771061261013,0.536039670122411,0.6693702796650108,0.6801072672315996,0.27067534179381325,0.2622127777975035,0.12888216825490373,0.11814518068831492,0.008462563996309735,0.14179317353890952,0.15253016110549833,0.1333306095425998,-0.27067534179381325,-0.2622127777975035,-0.12888216825490373,-0.11814518068831492,0.008462563996309735,0.14179317353890952,0.15253016110549833,0.0022744235702790716,0.0,under_circular,0.0,0.0
149100064-149100072-001,moderate_dysplastic,baseline,20260805,7146.5,382.1248904466629,7223.000000000001,351.4213534593582,7348.0,7400.0,0.7982524479199146,0.6150247705230956,0.6216083282009822,0.727188442695378,0.7349726609653278,0.183227677396819,0.17664411971893235,0.0710640052245366,0.0632797869545868,0.006583557677886653,0.1121636721722824,0.1199478904422322,0.10558011449439575,-0.183227677396819,-0.17664411971893235,-0.0710640052245366,-0.0632797869545868,0.006583557677886653,0.1121636721722824,0.1199478904422322,0.0012006605920631408,0.0,under_circular,0.0,0.0
149101620-149101650-001,moderate_dysplastic,baseline,20260803,4510.0,278.02438497543335,4528.0,270.9949471950531,4638.0,4650.0,0.7494905215578076,0.7331969142001113,0.736123199001797,0.7717275761475011,0.7748076418616153,0.01629360735769625,0.013367322556010586,0.022237054589693495,0.025317120303807727,0.0029262848016856635,-0.005943447231997245,-0.009023512946111478,-0.008869732033682909,-0.01629360735769625,-0.013367322556010586,0.022237054589693495,0.025317120303807727,0.0029262848016856635,0.038530661947389744,0.04161072766150398,0.0001537809124285694,0.0,under_circular,0.0,0.0
149101620-149101650-001,moderate_dysplastic,baseline,20260804,4231.0,266.3675307035446,4246.0,260.50966572761536,4354.0,4364.0,0.7494905215578076,0.7493596768621152,0.7520163526250393,0.7834390341817422,0.7862165301667874,0.0001308446956923559,0.0025258310672316986,0.03394851262393461,0.03672600860897979,-0.0023949863715393427,-0.03381766792824226,-0.03659516391328743,-0.031422681556702914,-0.0001308446956923559,0.0025258310672316986,0.03394851262393461,0.03672600860897979,0.0026566757629240545,0.03407935731962697,0.036856853304672144,0.00012082022212112076,0.0,under_circular,0.0,0.0
149101620-149101650-001,moderate_dysplastic,baseline,20260805,4231.5,268.26702558994293,4246.5,262.40916073322296,4354.0,4364.0,0.7494905215578076,0.7388727011379163,0.741491888309621,0.7722292095182774,0.7749666402503521,0.010617820419891344,0.007998633248186615,0.02273868796046985,0.025476118692544514,0.002619187171704729,-0.012120867540578506,-0.01485829827265317,-0.014740054712283235,-0.010617820419891344,-0.007998633248186615,0.02273868796046985,0.025476118692544514,0.002619187171704729,0.033356508380361194,0.03609393911243586,0.000118243560369935,0.0,under_circular,0.0,0.0
149102442-149102451-001,light_dysplastic,baseline,20260803,3397.5,222.7523068189621,3399.0000000000005,222.16652059555054,3495.0,3497.0,0.8430510660957607,0.8604485535778681,0.8608284425639954,0.8649920231043181,0.865373918037256,0.017397487482107343,0.01777737646823463,0.02194095700855736,0.022322851941495303,-0.00037988898612728583,-0.004543469526450017,-0.00492536445938796,-0.004163580540322731,0.017397487482107343,0.01777737646823463,0.02194095700855736,0.022322851941495303,0.00037988898612728583,0.004543469526450017,0.00492536445938796,2.005946810657022e-06,0.0,over_circular,0.0,0.0
149102442-149102451-001,light_dysplastic,baseline,20260804,3107.0,240.651801943779,3110.0,239.4802290201187,3213.0,3215.0,0.8430510660957607,0.6741753688652423,0.6748263267366924,0.6807878364775938,0.6814451790940832,0.16887569723051843,0.16822473935906834,0.16226322961816697,0.16160588700167755,0.0006509578714500863,0.006612467612351458,0.007269810228840878,0.005961509740901372,-0.16887569723051843,-0.16822473935906834,-0.16226322961816697,-0.16160588700167755,0.0006509578714500863,0.006612467612351458,0.007269810228840878,6.38474503933395e-06,0.0,under_circular,0.0,0.0
149102442-149102451-001,light_dysplastic,baseline,20260805,3213.0,233.48022854328156,3214.5,232.89444208145142,3315.0,3316.0,0.8430510660957607,0.740662522762134,0.7410083035850855,0.7443931031864538,0.7447406256435904,0.10238854333362679,0.10204276251067523,0.09865796290930695,0.0983104404521703,0.000345780822951558,0.0037305804243198404,0.004078102881456491,0.0033847996013682824,-0.10238854333362679,-0.10204276251067523,-0.09865796290930695,-0.0983104404521703,0.000345780822951558,0.0037305804243198404,0.004078102881456491,1.7416341850928774e-06,0.0,under_circular,0.0,0.0
149102510-149102519-001,moderate_dysplastic,baseline,20260803,3757.0000000000005,249.48022854328156,3773.5,243.03657746315002,3867.0,3878.0,0.7136925390803774,0.7585405332482325,0.7618718930562164,0.7992962543197375,0.8028066051837981,0.04484799416785501,0.048179353975838946,0.08560371523936006,0.08911406610342065,-0.0033313598079839357,-0.04075572107150505,-0.04426607193556564,-0.03742436126352111,0.04484799416785501,0.048179353975838946,0.08560371523936006,0.08911406610342065,0.0033313598079839357,0.04075572107150505,0.04426607193556564,0.00017899105607666055,0.0,over_circular,0.0,0.0
149102510-149102519-001,moderate_dysplastic,baseline,20260804,3886.5000000000005,252.40916085243225,3898.5,247.72286891937256,3999.0,4007.0,0.7136925390803774,0.7665814574754266,0.7689483627860415,0.7958593705063706,0.7983166746221756,0.05288891839504917,0.055255823705664064,0.08216683142599313,0.08462413554179815,-0.0023669053106148974,-0.02927791303094396,-0.031735217146748984,-0.02691100772032906,0.05288891839504917,0.055255823705664064,0.08216683142599313,0.08462413554179815,0.0023669053106148974,0.02927791303094396,0.031735217146748984,9.039880519012833e-05,0.0,over_circular,0.0,0.0
149102510-149102519-001,moderate_dysplastic,baseline,20260805,3454.0,241.33809316158295,3467.5,236.06601512432098,3557.0,3571.0,0.7136925390803774,0.7452130357440536,0.748125709740158,0.7788705072811654,0.7819147319042967,0.03152049666367618,0.034433170659780576,0.06517796820078792,0.06822219282391928,-0.002912673996104398,-0.03365747153711174,-0.0367016961602431,-0.03074479754100734,0.03152049666367618,0.034433170659780576,0.06517796820078792,0.06822219282391928,0.002912673996104398,0.03365747153711174,0.0367016961602431,0.00013155062702696618,0.0,over_circular,0.0,0.0
149105003-149105050-001,light_dysplastic,baseline,20260803,2614.0,210.65180110931396,2617.0,209.48022890090942,2705.0,2707.0,0.6518780792811041,0.7402613820863803,0.7411109552104275,0.7485647420875112,0.7494238446989354,0.08838330280527618,0.08923287592932339,0.09668666280640714,0.09754576541783133,-0.0008495731240472093,-0.008303360001130966,-0.009162462612555156,-0.007453786877083757,0.08838330280527618,0.08923287592932339,0.09668666280640714,0.09754576541783133,0.0008495731240472093,0.008303360001130966,0.009162462612555156,9.529487376980228e-06,0.0,over_circular,0.0,0.0
149105003-149105050-001,light_dysplastic,baseline,20260804,2128.5,211.09545278549194,2134.5,208.7523066997528,2182.0,2188.0,0.6518780792811041,0.6002411451865814,0.6019331568713921,0.6137916165170804,0.6155218254431327,0.051636934094522635,0.049944922409711934,0.03808646276402372,0.036356253837971364,0.0016920116848107014,0.013550471330498914,0.015280680256551271,0.011858459645688213,-0.051636934094522635,-0.049944922409711934,-0.03808646276402372,-0.036356253837971364,0.0016920116848107014,0.013550471330498914,0.015280680256551271,3.8197241241655355e-05,0.0,under_circular,0.0,0.0
149105003-149105050-001,light_dysplastic,baseline,20260805,2282.5,206.40916061401367,2288.5,204.06601452827454,2362.0,2376.0,0.6518780792811041,0.6732288440194713,0.6749985583958642,0.688778028357663,0.69058861682213,0.021350764738367167,0.023120479114760117,0.03689994907655891,0.038710537541025936,-0.0017697143763929502,-0.015549184338191746,-0.01735977280265877,-0.013779469961798796,0.021350764738367167,0.023120479114760117,0.03689994907655891,0.038710537541025936,0.0017697143763929502,0.015549184338191746,0.01735977280265877,4.087408807407211e-05,0.0,over_circular,0.0,0.0
149105289-149105300-001,moderate_dysplastic,baseline,20260803,2163.0,194.02438509464264,2168.0,190.02438509464264,2249.0,2252.0,0.8141209525962322,0.7220275216880286,0.7236965635781997,0.7527447093041684,0.7544847571758839,0.09209343090820354,0.09042438901803251,0.061376243292063815,0.05963619542034826,0.0016690418901710302,0.03071718761613973,0.032457235487855285,0.0290481457259687,-0.09209343090820354,-0.09042438901803251,-0.061376243292063815,-0.05963619542034826,0.0016690418901710302,0.03071718761613973,0.032457235487855285,7.10059815445252e-05,0.0,under_circular,0.0,0.0
149105289-149105300-001,moderate_dysplastic,baseline,20260804,1758.0,158.7106763124466,1758.0,158.7106763124466,1828.0,1828.0,0.8141209525962322,0.8770340407003382,0.8770340407003382,0.8770340407003382,0.8770340407003382,0.06291308810410601,0.06291308810410601,0.06291308810410601,0.06291308810410601,0.0,0.0,0.0,0.0,0.06291308810410601,0.06291308810410601,0.06291308810410601,0.06291308810410601,0.0,0.0,0.0,0.0,0.0,over_circular,0.0,0.0
149105289-149105300-001,moderate_dysplastic,baseline,20260805,1831.9999999999998,165.88224983215332,1831.9999999999998,165.88224983215332,1906.0,1906.0,0.8141209525962322,0.836633979687907,0.836633979687907,0.836633979687907,0.836633979687907,0.022513027091674798,0.022513027091674798,0.022513027091674798,0.022513027091674798,0.0,0.0,0.0,0.0,0.022513027091674798,0.022513027091674798,0.022513027091674798,0.022513027091674798,0.0,0.0,0.0,0.0,0.0,over_circular,0.0,0.0
149105289-149105300-002,moderate_dysplastic,baseline,20260803,4383.0,348.5929266214371,4392.5,343.66399371623993,4544.0,4552.0,0.6754158428785813,0.4532566594733907,0.4542390775124045,0.46635138321609126,0.4673621836132058,0.22215918340519053,0.22117676536617675,0.20906445966249,0.20805365926537545,0.0009824180390137771,0.013094723742700543,0.014105524139815084,0.012112305703686765,-0.22215918340519053,-0.22117676536617675,-0.20906445966249,-0.20805365926537545,0.0009824180390137771,0.013094723742700543,0.014105524139815084,2.8382358100764726e-05,0.0,under_circular,0.0,0.0
149105289-149105300-002,moderate_dysplastic,baseline,20260804,3862.0000000000005,291.62236416339874,3872.0,284.4507911205292,3981.0,3989.0,0.6754158428785813,0.5706640057656843,0.572141644309873,0.5998019060365655,0.6013549922769501,0.10475183711289693,0.10327419856870823,0.07561393684201578,0.07406085060163115,0.0014776385441886974,0.029137900270881145,0.030690986511265783,0.027660261726692448,-0.10475183711289693,-0.10327419856870823,-0.07561393684201578,-0.07406085060163115,0.0014776385441886974,0.029137900270881145,0.030690986511265783,7.54476961959405e-05,0.0,under_circular,0.0,0.0
149105289-149105300-002,moderate_dysplastic,baseline,20260805,3802.5,267.58073377609253,3805.5,266.40916085243225,3913.0,3924.0,0.6754158428785813,0.6673741889029107,0.6679007168625973,0.6732568450178844,0.6737880141263797,0.008041653975670582,0.0075151260159839195,0.002158997860696843,0.0016278287522015766,0.0005265279596866623,0.005882656114973739,0.006413825223469005,0.0053561281552870765,-0.008041653975670582,-0.0075151260159839195,-0.002158997860696843,-0.0016278287522015766,0.0005265279596866623,0.005882656114973739,0.006413825223469005,4.641148808604001e-06,0.0,under_circular,0.0,0.0
149105289-149105311-001,moderate_dysplastic,baseline,20260803,2699.0,218.65180110931396,2704.5,216.89444184303284,2717.0,2733.0,0.773597314941405,0.7094252310850037,0.7108708919856954,0.720967856767592,0.7224370391359586,0.06417208385640139,0.06272642295570963,0.05262945817381304,0.051160275805446465,0.0014456609006917587,0.011542625682588348,0.01301180805095492,0.010096964781896589,-0.06417208385640139,-0.06272642295570963,-0.05262945817381304,-0.051160275805446465,0.0014456609006917587,0.011542625682588348,0.01301180805095492,2.352146767481411e-05,0.0,under_circular,0.0,0.0
149105289-149105311-001,moderate_dysplastic,baseline,20260804,1583.0,212.5096664428711,1596.5,216.06601524353027,1791.0,1801.0,0.773597314941405,0.4404873082812675,0.44424383302024223,0.42610620026525636,0.42974008131616026,0.33311000666013757,0.3293534819211628,0.3474911146761487,0.3438572336252448,0.0037565247389747536,-0.014381108016011113,-0.010747226965107215,-0.018137632754985866,-0.33311000666013757,-0.3293534819211628,-0.3474911146761487,-0.3438572336252448,0.0037565247389747536,-0.014381108016011113,-0.010747226965107215,-0.0001226436880708559,0.0,under_circular,0.0,0.0
149105289-149105311-001,moderate_dysplastic,baseline,20260805,1961.4999999999998,222.7523068189621,1970.5000000000002,219.2375876903534,2202.0,2213.0,0.773597314941405,0.4967681641921967,0.4990474981089594,0.5128237697891065,0.5151767720466146,0.27682915074920833,0.27454981683244567,0.26077354515229856,0.25842054289479044,0.0022793339167626603,0.016055605596909772,0.01840860785441789,0.013776271680147112,-0.27682915074920833,-0.27454981683244567,-0.26077354515229856,-0.25842054289479044,0.0022793339167626603,0.016055605596909772,0.01840860785441789,7.366834074545858e-05,0.0,under_circular,0.0,0.0
149105289-149105311-003,moderate_dysplastic,baseline,20260803,2833.5,437.0609619617462,2898.9999999999995,398.4751753807068,2882.0,2909.0,0.8033593862491398,0.18640134701774005,0.1907102541042627,0.22424901293275037,0.2294328175373366,0.6169580392313998,0.6126491321448772,0.5791103733163895,0.5739265687118033,0.004308907086522651,0.03784766591501032,0.04303147051959655,0.03353875882848767,-0.6169580392313998,-0.6126491321448772,-0.5791103733163895,-0.5739265687118033,0.004308907086522651,0.03784766591501032,0.04303147051959655,0.0008748975180635776,0.0,under_circular,0.0,0.0
149105289-149105311-003,moderate_dysplastic,baseline,20260804,922.5,152.12489020824432,942.0000000000001,140.36753058433533,1303.0,1318.0,0.8033593862491398,0.5009284330575523,0.5115171641628339,0.5883597022965857,0.6007965740524486,0.3024309531915875,0.29184222208630595,0.2149996839525541,0.20256281219669126,0.010588731105281579,0.08743126923903344,0.09986814099489627,0.07684253813375186,-0.3024309531915875,-0.29184222208630595,-0.2149996839525541,-0.20256281219669126,0.010588731105281579,0.08743126923903344,0.09986814099489627,0.0018481406505812537,0.0,under_circular,0.0,0.0
149105289-149105311-003,moderate_dysplastic,baseline,20260805,1613.5,342.6345565319061,1633.0,334.190905213356,1769.0,1782.0,0.8033593862491398,0.17270961268323284,0.1747968996044123,0.18154721054384643,0.18374130450455609,0.630649773565907,0.6285624866447275,0.6218121757052935,0.6196180817445838,0.002087286921179543,0.008837597860613555,0.011031691821323242,0.006750310939434012,-0.630649773565907,-0.6285624866447275,-0.6218121757052935,-0.6196180817445838,0.00208728692117946,0.008837597860613583,0.011031691821323242,0.00010680703953019899,0.0,under_circular,0.0,0.0
149105289-149105311-004,moderate_dysplastic,baseline,20260803,3019.0,284.24978017807007,3023.5,282.49242091178894,3092.0,3103.0,0.7548017525645411,0.4695401150563105,0.4702399926706706,0.47540021751487066,0.47610882996230913,0.2852616375082306,0.28456175989387045,0.2794015350496704,0.27869292260223194,0.0006998776143601337,0.005860102458560168,0.0065687149059986405,0.005160224844200034,-0.2852616375082306,-0.28456175989387045,-0.2794015350496704,-0.27869292260223194,0.0006998776143601337,0.005860102458560168,0.0065687149059986405,8.734833078338777e-06,0.0,under_circular,0.0,0.0
149105289-149105311-004,moderate_dysplastic,baseline,20260804,2370.0,296.5929263830185,2379.0,293.07820749282837,2361.0,2381.0,0.7548017525645411,0.33856076854425915,0.33984644234885764,0.34672979010694516,0.34804648551241457,0.4162409840202819,0.41495531021568344,0.4080719624575959,0.4067552670521265,0.0012856738045984861,0.008169021562686007,0.009485716968155422,0.006883347758087521,-0.4162409840202819,-0.41495531021568344,-0.4080719624575959,-0.4067552670521265,0.0012856738045984861,0.008169021562686007,0.009485716968155422,3.1021600870928534e-05,0.0,under_circular,0.0,0.0
149105289-149105311-004,moderate_dysplastic,baseline,20260805,1888.0,364.676185965538,1900.0,359.98989391326904,1999.0,2023.0,0.7548017525645411,0.17840090205409345,0.17953480609257289,0.18307592462697778,0.18423954279197977,0.5764008505104476,0.5752669464719682,0.5717258279375633,0.5705622097725613,0.0011339040384794608,0.004675022572884324,0.005838640737886314,0.0035411185344048635,-0.5764008505104476,-0.5752669464719682,-0.5717258279375633,-0.5705622097725613,0.001133904038479433,0.004675022572884324,0.005838640737886314,2.971412652255645e-05,0.0,under_circular,0.0,0.0
149140081-149140096-002,moderate_dysplastic,baseline,20260803,5294.5,335.23758828639984,5336.5,318.8355665206909,5514.0,5545.0,0.7601378455590595,0.5920104888592027,0.5967067662285646,0.6544874053178644,0.6596792970967575,0.1681273566998568,0.16343107933049494,0.10565044024119508,0.10045854846230196,0.004696277369361845,0.06247691645866171,0.06766880823755483,0.05778063908929987,-0.1681273566998568,-0.16343107933049494,-0.10565044024119508,-0.10045854846230196,0.004696277369361845,0.06247691645866171,0.06766880823755483,0.0004956144095312753,0.0,under_circular,0.0,0.0
149140081-149140096-002,moderate_dysplastic,baseline,20260804,5037.5,350.8944424390793,5082.499999999999,333.3208487033844,5230.0,5262.0,0.7601378455590595,0.5141288131592638,0.5187215271229694,0.5697705071728656,0.5748602685272634,0.24600903239979566,0.24141631843609013,0.1903673383861939,0.18527757703179615,0.00459271396370553,0.05564169401360175,0.06073145536799951,0.05104898004989622,-0.24600903239979566,-0.24141631843609013,-0.1903673383861939,-0.18527757703179615,0.00459271396370553,0.05564169401360175,0.06073145536799951,0.000497047390692229,0.0,under_circular,0.0,0.0
149140081-149140096-002,moderate_dysplastic,baseline,20260805,5010.5,367.37972366809845,5056.999999999999,348.3919152021408,5257.0,5292.0,0.7601378455590595,0.46650957737383864,0.47083902460423144,0.5187460396162903,0.5235602679053148,0.29362826818522086,0.28929882095482806,0.2413918059427692,0.23657757765374465,0.004329447230392802,0.05223646224245165,0.05705069053147621,0.04790701501205885,-0.29362826818522086,-0.28929882095482806,-0.2413918059427692,-0.23657757765374465,0.004329447230392802,0.05223646224245165,0.05705069053147621,0.0004847810586317558,0.0,under_circular,0.0,0.0
149140849-149140856-001,moderate_dysplastic,baseline,20260803,8608.5,453.52185904979706,8667.0,430.6761864423752,8817.0,8856.0,0.5353477853102027,0.5259456886229499,0.5295198098733933,0.5832243264374964,0.5871876909140711,0.009402096687252781,0.005827975436809352,0.04787654112729378,0.05183990560386842,0.0035741212504434294,-0.038474444440041,-0.04243780891661564,-0.04204856569048443,-0.009402096687252781,-0.005827975436809352,0.04787654112729378,0.05183990560386842,0.0035741212504434294,0.05727863781454656,0.0612420022911212,0.00038924322613120843,0.0,under_circular,0.0,0.0
149140849-149140856-001,moderate_dysplastic,baseline,20260804,9066.999999999998,534.3919162750244,9139.0,505.4457392692566,9333.0,9381.0,0.5353477853102027,0.39898238292430355,0.40215065595513516,0.44598925938182693,0.44953080859055,0.13636540238589911,0.1331971293550675,0.08935852592837573,0.08581697671965266,0.0031682730308316143,0.04700687645752338,0.050548425666246455,0.04383860342669177,-0.13636540238589911,-0.1331971293550675,-0.08935852592837573,-0.08581697671965266,0.0031682730308316143,0.04700687645752338,0.050548425666246455,0.0003732761778914573,0.0,under_circular,0.0,0.0
149140849-149140856-001,moderate_dysplastic,baseline,20260805,8670.5,438.0071402788162,8718.5,419.26197254657745,8871.0,8903.0,0.5353477853102027,0.5679258359525646,0.5710698807165024,0.6198449396884058,0.6232764092812833,0.032578050642361966,0.03572209540629978,0.08449715437820315,0.08792862397108059,-0.0031440447639378144,-0.05191910373584119,-0.05535057332871862,-0.04877505897190337,0.032578050642361966,0.03572209540629978,0.08449715437820315,0.08792862397108059,0.0031440447639378144,0.05191910373584119,0.05535057332871862,0.00028742482893961974,0.0,over_circular,0.0,0.0
149143028-149143108-002,severe_dysplastic,baseline,20260803,2624.0,209.33809328079224,2631.5000000000005,206.40916109085083,2716.0,2721.0,0.7720157811959211,0.7524491681628588,0.7545998422334463,0.773955083699922,0.7761672266601926,0.019566613033062286,0.01741593896247473,0.0019393025040009837,0.004151445464271486,0.002150674070587555,0.017627310529061302,0.0154151675687908,0.015476636458473747,-0.019566613033062286,-0.01741593896247473,0.0019393025040009837,0.004151445464271486,0.002150674070587555,0.02150591553706327,0.02371805849733377,6.146888968294739e-05,0.0,under_circular,0.0,0.0
149143028-149143108-002,severe_dysplastic,baseline,20260804,2324.5,199.0954521894455,2332.0,196.1665199995041,2412.0,2417.0,0.7720157811959211,0.7369138769691922,0.7392915298309986,0.7590836532062077,0.7615328368581958,0.035101904226728875,0.03272425136492252,0.012932127989713327,0.01048294433772523,0.0023776528618063564,0.022169776237015548,0.024618959889003644,0.019792123375209192,-0.035101904226728875,-0.03272425136492252,-0.012932127989713327,-0.01048294433772523,0.0023776528618063564,0.022169776237015548,0.024618959889003644,7.153079018173969e-05,0.0,under_circular,0.0,0.0
149143028-149143108-002,severe_dysplastic,baseline,20260805,2400.0,202.50966620445251,2410.5,198.40916121006012,2489.0,2496.0,0.7720157811959211,0.7354100999938664,0.7386275191813396,0.7661215233359076,0.7694733050005022,0.03660568120205465,0.03338826201458145,0.005894257860013519,0.002542476195418919,0.0032174191874732028,0.030711423342041133,0.03406320500663573,0.02749400415456793,-0.03660568120205465,-0.03338826201458145,-0.005894257860013519,-0.002542476195418919,0.0032174191874732028,0.030711423342041133,0.03406320500663573,0.00013436247712139693,0.0,under_circular,0.0,0.0
149143469-149143497-003,severe_dysplastic,baseline,20260803,1710.5,176.81118214130402,1718.0,173.88224947452545,1791.0,1796.0,0.642059414297659,0.6875645658886499,0.6905793184429702,0.7109227999855444,0.7140399709881118,0.04550515159099089,0.048519904145311155,0.06886338568788541,0.07198055669045278,-0.003014752554320266,-0.023358234096894526,-0.02647540509946189,-0.02034348154257426,0.04550515159099089,0.048519904145311155,0.06886338568788541,0.07198055669045278,0.003014752554320266,0.023358234096894526,0.02647540509946189,0.00010241844824709911,0.0,over_circular,0.0,0.0
