cell_id,seed,model,degradation,severity,target,point_prediction,interval_lower,interval_upper,true_value,covered,valid,failure_aware_covered,frozen_quantile,calibration_source
157185433-157185479-006,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,1.484384958572339,0.8818379463506565,2.0869319707940215,1.357592722183345,True,True,True,0.6025470122216825,clean
157185433-157185508-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.369281045751634,-0.2332659664700485,0.9718280579733165,0.3114297945205479,True,True,True,0.6025470122216825,clean
157185730-157185758-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,1.9186550976138828,1.3161080853922003,2.5212021098355653,0.7580833657966498,False,True,False,0.6025470122216825,clean
157185781-157185793-003,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,1.8107012565869478,1.2081542443652653,2.4132482688086303,0.5258155109094836,False,True,False,0.6025470122216825,clean
157222534-157222607-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.012999864180523487,-0.589547148041159,0.615546876402206,0.0076726342710997444,True,True,True,0.6025470122216825,clean
157222647-157222687-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.024287744885977382,-0.5782592673357051,0.6268347571076599,0.020977557394468237,True,True,True,0.6025470122216825,clean
157222801-157222811-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.03407762809866519,-0.5684693841230173,0.6366246403203477,0.023728913357081875,True,True,True,0.6025470122216825,clean
157223549-157223570-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.047721036075229234,-0.5548259761464532,0.6502680482969118,0.024865444095370302,True,True,True,0.6025470122216825,clean
157224412-157224429-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.008229961832061069,-0.5943170503896215,0.6107769740537435,0.0039790197142340385,True,True,True,0.6025470122216825,clean
157224458-157224464-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.031391002924146476,-0.5711560092975361,0.6339380151458289,0.030649408864234885,True,True,True,0.6025470122216825,clean
157224458-157224483-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.006002255392935528,-0.596544756828747,0.608549267614618,0.009028082326432471,True,True,True,0.6025470122216825,clean
157227058-157227087-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,1.4023792862141358,0.7998322739924533,2.0049262984358185,0.32424006235385816,False,True,False,0.6025470122216825,clean
157227461-157227503-003,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.7779726411785338,0.17542562895685132,1.3805196534002162,0.9261790840738209,True,True,True,0.6025470122216825,clean
157266930-157266947-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,4.157894736842105,3.5553477246204226,4.760441749063788,0.7148415786548082,False,True,False,0.6025470122216825,clean
157268504-157268544-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.010351462288353002,-0.5921955499333295,0.6128984745100355,0.00862292796917064,True,True,True,0.6025470122216825,clean
158986766-158986776-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.7379134860050891,0.1353664737834066,1.3404604982267716,0.5649823736780258,True,True,True,0.6025470122216825,clean
158986813-158986820-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.6263157894736842,0.02376877725200166,1.2288628016953667,0.41561624649859946,True,True,True,0.6025470122216825,clean
158986920-158986928-004,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.0,-0.6025470122216825,0.6025470122216825,0.6050767414403778,False,True,False,0.6025470122216825,clean
204870858-204870872-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.6512345679012346,0.048687555679552075,1.253781580122917,0.7895884437176343,True,True,True,0.6025470122216825,clean
204870951-204870961-002,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.43356038490647636,-0.16898662731520614,1.036107397128159,0.6546891843334531,True,True,True,0.6025470122216825,clean
204871030-204871038-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.6755988281923143,0.07305181597063182,1.278145840413997,0.4666613494975275,True,True,True,0.6025470122216825,clean
204871030-204871038-002,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.46762251733458693,-0.13492449488709557,1.0701695295562694,0.3880719963754685,True,True,True,0.6025470122216825,clean
209047342-209047443-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.09132045115554141,-0.5112265610661411,0.6938674633772239,0.011698225438683454,True,True,True,0.6025470122216825,clean
209047526-209047626-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.12427435920335804,-0.47827265301832445,0.7268213714250406,0.023209306797423324,True,True,True,0.6025470122216825,clean
209047526-209047798-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.14367145814502727,-0.45887555407665526,0.7462184703667097,0.007789997381513486,True,True,True,0.6025470122216825,clean
209307421-209307504-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.24155770858809142,-0.36098930363359105,0.844104720809774,0.05690845162130486,True,True,True,0.6025470122216825,clean
209522474-209522522-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.11316511076193117,-0.48938190145975136,0.7157121229836136,0.03279212988882668,True,True,True,0.6025470122216825,clean
209522940-209522970-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.06609648758614962,-0.5364505246355329,0.6686434998078321,0.05238410109470281,True,True,True,0.6025470122216825,clean
209565409-209565503-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.03436595093700486,-0.5681810612846776,0.6369129631586874,0.031552800590775844,True,True,True,0.6025470122216825,clean
209565409-209565600-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.018342106489029675,-0.5842049057326528,0.6208891187107122,0.029485647765217657,True,True,True,0.6025470122216825,clean
209565864-209565890-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.04622419706218589,-0.5563228151594966,0.6487712092838684,0.05275863939673412,True,True,True,0.6025470122216825,clean
209565864-209565911-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.031099613870237575,-0.571447398351445,0.63364662609192,0.03324083132024996,True,True,True,0.6025470122216825,clean
209566047-209566095-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.0763438658750199,-0.5262031463466625,0.6788908780967025,0.058028001191540064,True,True,True,0.6025470122216825,clean
209566205-209566247-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.03665526827228222,-0.5658917439494002,0.6392022804939648,0.0420391812008403,True,True,True,0.6025470122216825,clean
209566205-209566289-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.02620094142585492,-0.5763460707958276,0.6287479536475374,0.03602914621970132,True,True,True,0.6025470122216825,clean
209566399-209566485-001,20260803,nc_aware_lambda_0p10,gaussian_blur,2,nc,0.024311677293635748,-0.5782353349280468,0.6268586895153182,0.02995775810445563,True,True,True,0.6025470122216825,clean
148495842-148495854-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.42654600301659124,-0.17600100920509126,1.0290930152382738,0.502038819115968,True,True,True,0.6025470122216825,clean
148497551-148497588-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.7868580894533407,0.18431107723165818,1.389405101675023,0.5559098639455783,True,True,True,0.6025470122216825,clean
148497788-148497816-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.11402988614800759,-0.4885171260736749,0.7165768983696901,0.14823734029032043,True,True,True,0.6025470122216825,clean
148503209-148503222-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.452940261356565,-0.1496067508651175,1.0554872735782475,0.41237901171676006,True,True,True,0.6025470122216825,clean
148503209-148503231-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.4901574803149606,0.8876104680932781,2.092704492536643,0.5761983052991021,False,True,False,0.6025470122216825,clean
148503400-148503432-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3953398954167948,-0.20720711680488768,0.9978869076384773,0.4285305480040063,True,True,True,0.6025470122216825,clean
148503568-148503580-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8558102766798419,0.2532632644581594,1.4583572889015244,0.48021166354315953,True,True,True,0.6025470122216825,clean
148718455-148718461-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.4437113616291755,-0.15883565059250698,1.046258373850858,0.48004994299983716,True,True,True,0.6025470122216825,clean
148719308-148719348-004,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5956055453832069,-0.0069414668384756295,1.1981525576048893,0.6565104166666667,True,True,True,0.6025470122216825,clean
148719308-148719357-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.471155365892208,-0.13139164632947448,1.0737023781138906,0.39913544668587897,True,True,True,0.6025470122216825,clean
148848523-148848559-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.8148148148148149,1.2122678025931324,2.4173618270364976,1.2051656920077973,False,True,False,0.6025470122216825,clean
148881870-148882178-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.2811579980372914,0.6786109858156089,1.8837050102589739,0.7195994277539342,True,True,True,0.6025470122216825,clean
148882307-148882323-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.4708024275118004,-0.1317445847098821,1.0733494397334828,0.39950047573739295,True,True,True,0.6025470122216825,clean
148882535-148882616-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3983651537670058,-0.20418185845467668,1.0009121659886884,0.22541540390845438,True,True,True,0.6025470122216825,clean
148882671-148882687-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8043058505502992,0.20175883832861674,1.4068528627719816,0.3966686614801516,True,True,True,0.6025470122216825,clean
149011613-149011656-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.09619043304946548,-0.506356579172217,0.698737445271148,0.13897072650912054,True,True,True,0.6025470122216825,clean
149013033-149013072-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5417726887192537,-0.06077432350242884,1.1443197009409363,0.4589160839160839,True,True,True,0.6025470122216825,clean
149014929-149014984-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1474016512870326,0.5448546390653501,1.7499486635087151,0.845088161209068,True,True,True,0.6025470122216825,clean
149014929-149015008-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.3584379358437937,0.7558909236221112,1.9609849480654762,0.5970664365832614,False,True,False,0.6025470122216825,clean
149014929-149015022-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3995430192247085,-0.20300399299697403,1.002090031446391,0.36083753392787904,True,True,True,0.6025470122216825,clean
149014929-149015022-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5106965960585942,-0.09185041616308831,1.1132436082802766,0.5167814584016618,True,True,True,0.6025470122216825,clean
149053341-149053350-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5833533798412317,-0.019193632380450798,1.1859003920629143,0.473955416153243,True,True,True,0.6025470122216825,clean
149053945-149053969-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.39065606361829025,-0.21189094860339225,0.9932030758399728,0.21760923018725176,True,True,True,0.6025470122216825,clean
149053945-149053976-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.27311058923996584,-0.32943642298171666,0.8756576014616484,0.17005184983041596,True,True,True,0.6025470122216825,clean
149054642-149054677-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.2656333511491181,-0.3369136610725644,0.8681803633708006,0.42595204513399154,True,True,True,0.6025470122216825,clean
149056321-149056343-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5135682462535439,-0.08897876596813858,1.1161152584752263,0.418983291859225,True,True,True,0.6025470122216825,clean
149056321-149056360-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.0546327057954965,0.452085693573814,1.657179718017179,0.5840683572216097,True,True,True,0.6025470122216825,clean
149056410-149056458-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.0142566191446027,0.41170960692292025,1.6168036313662852,0.6353754940711462,True,True,True,0.6025470122216825,clean
149056873-149056884-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.7220729366602687,0.11952592443858623,1.3246199488819512,0.7479707792207793,True,True,True,0.6025470122216825,clean
149056873-149056884-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.6632705043301069,0.060723492108424426,1.2658175165517895,1.0809555408095555,True,True,True,0.6025470122216825,clean
149056933-149056982-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5476285372658429,-0.05491847495583957,1.1501755494875254,0.46669358094469116,True,True,True,0.6025470122216825,clean
149057756-149057766-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.6883229813664596,0.08577596914477714,1.2908699935881423,0.7389586566953577,True,True,True,0.6025470122216825,clean
149057756-149057788-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.6468869635301229,0.04433995130844037,1.2494339757518054,0.8340197693574959,True,True,True,0.6025470122216825,clean
149057812-149057825-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3629300039845929,-0.2396170082370896,0.9654770162062754,0.3543289394847214,True,True,True,0.6025470122216825,clean
149057812-149057825-005,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.27668816638146637,-0.3258588458402161,0.8792351786031489,0.49932493249324933,True,True,True,0.6025470122216825,clean
149057812-149057847-004,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5501173920895792,-0.05242962013210328,1.1526644043112617,0.4140258215962441,True,True,True,0.6025470122216825,clean
149057812-149057847-005,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.4673094305513709,-0.13523758167031158,1.0698564427730535,0.47830288972649077,True,True,True,0.6025470122216825,clean
149058262-149058272-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3898936653639916,-0.21265334685769088,0.9924406775856741,0.6153247330960854,True,True,True,0.6025470122216825,clean
149061666-149061699-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.25044851094366705,-0.35209850127801545,0.8529955231653495,0.28139494932142245,True,True,True,0.6025470122216825,clean
149095913-149095926-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.24974871004489713,-0.35279830217678537,0.8522957222665797,0.4079958995386981,True,True,True,0.6025470122216825,clean
149097324-149097373-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3052309180301443,-0.2973160941915382,0.9077779302518267,0.3640647226173542,True,True,True,0.6025470122216825,clean
149097594-149097637-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5461613216715258,-0.05638569055015674,1.1487083338932083,0.40576635047428855,True,True,True,0.6025470122216825,clean
149097594-149097637-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.9935926773455378,0.3910456651238553,1.5961396895672202,0.5948492462311558,True,True,True,0.6025470122216825,clean
149098972-149098988-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.36674608577263446,-0.23580092644904804,0.969293097994317,0.6989877464038359,True,True,True,0.6025470122216825,clean
149099096-149099104-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.6565406075635462,0.053993595341863654,1.2590876197852285,0.5144719687092568,True,True,True,0.6025470122216825,clean
149099276-149099290-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.1675107717892509,-0.4350362404324316,0.7700577840109334,0.2444736173456424,True,True,True,0.6025470122216825,clean
149099276-149099290-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.09449516074863372,-0.5080518514730488,0.6970421729703162,0.11248504188272836,True,True,True,0.6025470122216825,clean
149099502-149099525-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.12563937407645967,-0.47690763814522286,0.7281863862981421,0.15174822083720108,True,True,True,0.6025470122216825,clean
149100006-149100028-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.2887567152724482,-0.3137902969492343,0.8913037274941307,0.6079681274900398,True,True,True,0.6025470122216825,clean
149100064-149100072-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.35361618601842065,-0.24893082620326185,0.9561631982401031,0.2797275800357924,True,True,True,0.6025470122216825,clean
149101620-149101650-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3925215723873442,-0.2100254398343383,0.9950685846090267,0.5865998747651847,True,True,True,0.6025470122216825,clean
149102442-149102451-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5908496732026144,-0.01169733901906811,1.1933966854242968,0.5586217897591322,True,True,True,0.6025470122216825,clean
149102510-149102519-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.4656873257559511,-0.13685968646573138,1.0682343379776336,0.45787116040955633,True,True,True,0.6025470122216825,clean
149105003-149105050-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.36865148861646235,-0.23389552360522015,0.9711985008381449,0.37398373983739835,True,True,True,0.6025470122216825,clean
149105289-149105300-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.4788863109048724,-0.12366070131681012,1.081433323126555,0.5558367605188231,True,True,True,0.6025470122216825,clean
149105289-149105300-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5929332749306468,-0.009613737291035651,1.1954802871523293,0.6037076432153168,True,True,True,0.6025470122216825,clean
149105289-149105311-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.47613803230543317,-0.12640897991624933,1.0786850445271157,0.714880814626244,True,True,True,0.6025470122216825,clean
149105289-149105311-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.43875616230565034,-0.16379084991603216,1.041303174527333,1.2450271247739602,False,True,False,0.6025470122216825,clean
149105289-149105311-004,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.4615736505032022,-0.1409733617184803,1.0641206627248847,1.010912265386294,True,True,True,0.6025470122216825,clean
149140081-149140096-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.45135473113797414,-0.15119228108370836,1.0539017433596567,0.3996901626646011,True,True,True,0.6025470122216825,clean
149140849-149140856-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.573818293431553,0.9712712812098705,2.1763653056532357,0.959688995215311,False,True,False,0.6025470122216825,clean
149143028-149143108-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8123941754148324,0.2098471631931499,1.414941187636515,0.6956289978678039,True,True,True,0.6025470122216825,clean
149143469-149143497-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3048524907302918,-0.2976945214913907,0.9073995029519744,1.3522184300341298,False,True,False,0.6025470122216825,clean
149146837-149146854-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.9532085561497325,1.35066154392805,2.5557555683714153,2.1697453819271093,True,True,True,0.6025470122216825,clean
149181904-149181927-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.9302424500212676,0.3276954377995851,1.53278946224295,0.9385679414157851,True,True,True,0.6025470122216825,clean
149181904-149181951-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.938255033557047,0.3357080213353645,1.5408020457787295,1.3190928270042195,True,True,True,0.6025470122216825,clean
149182125-149182135-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1152430044182622,0.5126959921965797,1.7177900166399447,1.3812849162011174,True,True,True,0.6025470122216825,clean
149182657-149182667-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1305340027384756,0.5279869905167931,1.733081014960158,0.9995808885163453,True,True,True,0.6025470122216825,clean
149182657-149182681-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.802582257392753,0.20003524517107052,1.4051292696144355,1.8449826989619378,False,True,False,0.6025470122216825,clean
149182657-149182698-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5299229705708078,-0.07262404165087466,1.1324699827924904,0.5308754086451144,True,True,True,0.6025470122216825,clean
149185604-149185616-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.9841992501339046,0.38165223791222214,1.5867462623555872,1.3045078196872124,True,True,True,0.6025470122216825,clean
149185604-149185645-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,2.4038349796629865,1.801287967441304,3.006381991884669,3.3618470855412568,False,True,False,0.6025470122216825,clean
149185604-149185657-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.3952205882352942,0.7926735760136117,1.9977676004569767,2.554759467758444,False,True,False,0.6025470122216825,clean
149185698-149185709-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.5990243902439025,0.99647737802222,2.201571402465585,2.458128078817734,False,True,False,0.6025470122216825,clean
149185788-149185824-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.075357297531399,0.47281028530971647,1.6779043097530815,1.497172478793591,True,True,True,0.6025470122216825,clean
149190861-149190868-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.2849539331204346,-0.3175930791012479,0.8875009453421171,0.2425223558433549,True,True,True,0.6025470122216825,clean
149314453-149314465-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8364143704220439,0.23386735820036142,1.4389613826437264,0.9054263565891473,True,True,True,0.6025470122216825,clean
149314453-149314507-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1521984216459977,0.5496514094243152,1.7547454338676802,1.9282136894824708,False,True,False,0.6025470122216825,clean
149314453-149314507-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.5829165063485956,-0.0196305058730869,1.1854635185702782,0.36112708453133985,True,True,True,0.6025470122216825,clean
149314679-149314698-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1238185255198487,0.5212715132981662,1.7263655377415312,3.8992890995260665,False,True,False,0.6025470122216825,clean
149315229-149315310-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.128494623655914,0.5259476114342314,1.7310416358775964,3.4324324324324325,False,True,False,0.6025470122216825,clean
149315671-149315731-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.8118932038834952,1.2093461916618127,2.4144402161051777,3.2260147601476015,False,True,False,0.6025470122216825,clean
149315671-149315740-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.0102511532547411,0.40770414103305863,1.6127981654764236,2.6127401415571283,False,True,False,0.6025470122216825,clean
149316426-149316462-004,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1182432432432432,0.5156962310215607,1.7207902554649257,1.300411522633745,True,True,True,0.6025470122216825,clean
149316754-149316779-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8986727922409392,0.2961257800192567,1.5012198044626217,0.5034353529044348,True,True,True,0.6025470122216825,clean
149317002-149317010-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1216309606081547,0.5190839483864722,1.7241779728298372,1.2709163346613546,True,True,True,0.6025470122216825,clean
149317204-149317230-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1963974433468914,0.5938504311252089,1.7989444555685739,1.0127504553734061,True,True,True,0.6025470122216825,clean
149788987-149788996-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.4147396688050127,-0.18780734341666983,1.0172866810266952,0.39562694593829606,True,True,True,0.6025470122216825,clean
153268807-153268826-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.1654905389371136,-0.43705647328456887,0.7680375511587961,0.15811327923575869,True,True,True,0.6025470122216825,clean
153276386-153276405-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8898128898128899,0.28726587759120736,1.4923599020345724,1.2663423532988751,True,True,True,0.6025470122216825,clean
153276386-153276405-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.6700483091787439,0.06750129695706142,1.2725953214004264,1.1164625850340135,True,True,True,0.6025470122216825,clean
153276386-153276414-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.47874909442163727,-0.12379791780004523,1.0812961066433198,0.7034402911015547,True,True,True,0.6025470122216825,clean
153314466-153314473-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.16745210306099978,-0.4350949091606827,0.7699991152826823,0.12100734687463167,True,True,True,0.6025470122216825,clean
153654869-153654880-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8401259401784152,0.23757892795673274,1.4426729524000979,1.0730734360834089,True,True,True,0.6025470122216825,clean
153655016-153655039-005,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.6295787545787546,0.027031742357072064,1.232125766800437,1.3248663101604279,False,True,False,0.6025470122216825,clean
153655087-153655101-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.39518555667001004,-0.20736145555167246,0.9977325688916925,0.9404934687953556,True,True,True,0.6025470122216825,clean
153656862-153656873-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.21386760323541934,-0.3886794089862632,0.8164146154571018,0.22721515501954953,True,True,True,0.6025470122216825,clean
153657121-153657160-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.107051826677995,0.5045048144563125,1.7095988388996775,1.3176170755017522,True,True,True,0.6025470122216825,clean
153659229-153659264-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.44891600675061666,-0.15363100547106584,1.051463018972299,0.5165699548678272,True,True,True,0.6025470122216825,clean
153697342-153697375-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8886397608370703,0.2860927486153878,1.491186773058753,1.3813604713444028,True,True,True,0.6025470122216825,clean
153697342-153697384-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8430415068015347,0.24049449457985217,1.4455885190232172,0.7904400126622348,True,True,True,0.6025470122216825,clean
153697726-153697736-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.3577059414845775,-0.24484107073710498,0.9602529537062601,0.52302127398688,True,True,True,0.6025470122216825,clean
153701009-153701019-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.8721285140562249,0.26958150183454244,1.4746755262779074,0.48939905469277517,True,True,True,0.6025470122216825,clean
153701622-153701650-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.9605604566683965,0.358013444446714,1.563107468890079,1.2200374531835205,True,True,True,0.6025470122216825,clean
153701949-153701958-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.7381659734600912,0.13561896123840866,1.3407129856817737,0.7013726487036096,True,True,True,0.6025470122216825,clean
153702037-153702051-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.6617509049470438,0.05920389272536131,1.2642979171687263,0.7760929997472833,True,True,True,0.6025470122216825,clean
153826963-153826970-001,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.88470066518847,0.2821536529667875,1.4872476774101524,2.5455153949129854,False,True,False,0.6025470122216825,clean
153826963-153826982-003,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,2.0849897189856064,1.4824427067639239,2.687536731207289,4.032589016294508,False,True,False,0.6025470122216825,clean
153827595-153827657-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,1.1960240406842348,0.5934770284625523,1.7985710529059173,1.1170706549767921,True,True,True,0.6025470122216825,clean
153828877-153828902-002,20260803,nc_aware_lambda_0p10,gaussian_blur,3,nc,0.9479349186483104,0.34538790642662787,1.5504819308699929,0.6964097148891235,True,True,True,0.6025470122216825,clean
